id,film_id,person_id,role
15683,3927,1562,actor
15684,3927,4985,actor
15685,3927,5846,director
15686,3927,6965,actor
15687,3928,1246,actor
15688,3928,6046,actor
15689,3928,7367,actor
15690,3928,7425,director
15691,3929,1884,actor
15692,3929,2064,actor
15693,3929,5755,director
15694,3929,6690,actor
15695,3930,199,director
15696,3930,1358,actor
15697,3930,4268,actor
15698,3930,5386,actor
15699,3931,1820,director
15700,3931,4303,actor
15701,3931,6444,actor
15702,3931,8349,actor
15703,3932,608,actor
15704,3932,1434,actor
15705,3932,4784,actor
15706,3932,6437,director
15707,3933,3439,actor
15708,3933,6354,director
15709,3933,6478,actor
15710,3933,8293,actor
15711,3934,3439,actor
15712,3934,6354,director
15713,3934,6478,actor
15714,3934,8293,actor
15715,3935,1377,actor
15716,3935,1563,director
15717,3935,2454,actor
15718,3935,7662,actor
15719,3936,894,director
15720,3936,2789,actor
15721,3936,7469,actor
15722,3936,7763,actor
15723,3937,318,actor
15724,3937,474,actor
15725,3937,1814,director
15726,3937,3273,actor
15727,3938,4662,actor
15728,3938,5033,actor
15729,3938,5415,actor
15730,3938,7430,director
15731,3939,3625,actor
15732,3939,4109,actor
15733,3939,5990,actor
15734,3939,8329,director
15735,3940,1038,actor
15736,3940,2022,actor
15737,3940,5803,actor
15738,3940,6807,director
15739,3941,3006,actor
15740,3941,3663,actor
15741,3941,4691,actor
15742,3941,4735,director
15743,3942,564,actor
15744,3942,3380,actor
15745,3942,3393,director
15746,3942,5890,actor
15747,3943,1169,actor
15748,3943,1962,director
15749,3943,2254,actor
15750,3943,7092,actor
15751,3944,2877,actor
15752,3944,2917,actor
15753,3944,5975,director
15754,3944,8065,actor
15755,3945,611,actor
15756,3945,1181,actor
15757,3945,5256,actor
15758,3945,7777,director
15759,3946,783,actor
15760,3946,811,actor
15761,3946,1237,director
15762,3946,5544,actor
15763,3947,3241,actor
15764,3947,4158,director
15765,3947,6079,actor
15766,3947,7754,actor
15767,3948,290,actor
15768,3948,3966,actor
15769,3948,5540,director
15770,3948,8125,actor
15771,3949,2219,actor
15772,3949,3389,actor
15773,3949,6392,actor
15774,3949,8021,director
15775,3950,1020,actor
15776,3950,4095,director
15777,3950,6617,actor
15778,3950,6972,actor
15779,3951,3989,director
15780,3951,5347,actor
15781,3951,6505,actor
15782,3951,6515,actor
15783,3952,1568,actor
15784,3952,3645,actor
15785,3952,6664,actor
15786,3952,7708,director
15787,3953,1219,actor
15788,3953,2594,director
15789,3953,6560,actor
15790,3953,7026,actor
15791,3954,684,actor
15792,3954,909,actor
15793,3954,1905,director
15794,3954,7858,actor
15795,3955,2007,actor
15796,3955,4653,actor
15797,3955,4797,actor
15798,3955,4797,director
15799,3956,1845,director
15800,3956,3542,actor
15801,3956,5469,actor
15802,3956,7493,actor
15803,3957,47,actor
15804,3957,2735,director
15805,3957,4082,actor
15806,3957,7491,actor
15807,3958,2815,actor
15808,3958,3614,actor
15809,3958,5217,director
15810,3958,5993,actor
15811,3959,2167,actor
15812,3959,4149,actor
15813,3959,6292,actor
15814,3959,7510,director
15815,3960,2246,actor
15816,3960,4034,actor
15817,3960,4886,director
15818,3960,6364,actor
15819,3961,889,actor
15820,3961,2503,actor
15821,3961,6943,director
15822,3961,7004,actor
15823,3962,4387,actor
15824,3962,7240,actor
15825,3962,8117,actor
15826,3962,8311,director
15827,3963,1419,director
15828,3963,1904,actor
15829,3963,6749,actor
15830,3963,7870,actor
15831,3964,1419,director
15832,3964,1904,actor
15833,3964,6749,actor
15834,3964,7870,actor
15835,3965,409,director
15836,3965,1784,actor
15837,3965,6415,actor
15838,3965,7042,actor
15839,3966,914,director
15840,3966,2196,actor
15841,3966,4154,actor
15842,3966,4625,actor
15843,3967,2090,actor
15844,3967,3639,actor
15845,3967,3674,actor
15846,3967,7844,director
15847,3968,505,actor
15848,3968,593,actor
15849,3968,1664,director
15850,3968,4822,actor
15851,3969,591,director
15852,3969,606,actor
15853,3969,3984,actor
15854,3969,5746,actor
15855,3970,390,director
15856,3970,719,actor
15857,3970,915,actor
15858,3970,7068,actor
15859,3971,487,actor
15860,3971,2230,actor
15861,3971,3112,actor
15862,3971,7889,director
15863,3972,450,director
15864,3972,6469,actor
15865,3972,7571,actor
15866,3972,7610,actor
15867,3973,1046,actor
15868,3973,2952,actor
15869,3973,4131,actor
15870,3973,7528,director
15871,3974,3246,actor
15872,3974,3351,director
15873,3974,4130,actor
15874,3974,8136,actor
15875,3975,268,actor
15876,3975,4848,actor
15877,3975,4878,director
15878,3975,5997,actor
15879,3976,1053,actor
15880,3976,4131,actor
15881,3976,6594,director
15882,3976,7968,actor
15883,3977,1199,actor
15884,3977,2395,director
15885,3977,3263,actor
15886,3977,5264,actor
15887,3978,3866,actor
15888,3978,6882,actor
15889,3978,7858,actor
15890,3978,8021,director
15891,3979,219,actor
15892,3979,1216,actor
15893,3979,5335,actor
15894,3979,7527,director
15895,3980,319,actor
15896,3980,2579,director
15897,3980,4828,actor
15898,3980,5996,actor
15899,3981,585,director
15900,3981,4186,actor
15901,3981,5075,actor
15902,3981,6744,actor
15903,3982,670,director
15904,3982,5610,actor
15905,3982,5948,actor
15906,3982,8282,actor
15907,3983,623,director
15908,3983,1904,actor
15909,3983,4933,actor
15910,3983,6059,actor
15911,3984,1744,actor
15912,3984,4232,actor
15913,3984,5851,actor
15914,3984,7655,director
15915,3985,800,actor
15916,3985,845,actor
15917,3985,1053,actor
15918,3985,8206,director
15919,3986,3566,director
15920,3986,5335,actor
15921,3986,7068,actor
15922,3986,8014,actor
15923,3987,831,actor
15924,3987,1357,director
15925,3987,4619,actor
15926,3987,6460,actor
15927,3988,3638,actor
15928,3988,6047,actor
15929,3988,6054,director
15930,3988,6090,actor
15931,3989,1964,actor
15932,3989,2549,actor
15933,3989,4236,director
15934,3989,6142,actor
15935,3990,4598,actor
15936,3990,4621,actor
15937,3990,8120,actor
15938,3990,8177,director
15939,3991,870,actor
15940,3991,3626,actor
15941,3991,7008,director
15942,3991,8136,actor
15943,3992,260,actor
15944,3992,951,actor
15945,3992,3050,director
15946,3992,5371,actor
15947,3993,474,actor
15948,3993,1317,director
15949,3993,2277,actor
15950,3993,4607,actor
15951,3994,421,director
15952,3994,637,actor
15953,3994,2724,actor
15954,3994,7878,actor
15955,3995,474,actor
15956,3995,728,actor
15957,3995,2960,actor
15958,3995,3460,director
15959,3996,2019,actor
15960,3996,2659,director
15961,3996,2795,actor
15962,3996,4208,actor
15963,3997,14,actor
15964,3997,1673,actor
15965,3997,1873,director
15966,3997,4131,actor
15967,3998,1949,actor
15968,3998,4586,actor
15969,3998,5964,director
15970,3998,6028,actor
15971,3999,1257,actor
15972,3999,5528,actor
15973,3999,6695,director
15974,3999,7187,actor
15975,4000,2939,director
15976,4000,2952,actor
15977,4000,5314,actor
15978,4000,7714,actor
15979,4001,2191,director
15980,4001,5006,actor
15981,4001,6214,actor
15982,4001,7305,actor
15983,4002,1596,actor
15984,4002,6747,actor
15985,4002,6846,director
15986,4002,7836,actor
15987,4003,511,director
15988,4003,1904,actor
15989,4003,5842,actor
15990,4003,7996,actor
15991,4004,822,actor
15992,4004,893,actor
15993,4004,5711,actor
15994,4004,6246,director
15995,4005,1262,actor
15996,4005,2261,director
15997,4005,3013,actor
15998,4005,6953,actor
15999,4006,3112,actor
16000,4006,4299,actor
16001,4006,4549,actor
16002,4006,6335,director
16003,4007,352,actor
16004,4007,2605,actor
16005,4007,3281,director
16006,4007,4169,actor
16007,4008,49,director
16008,4008,1203,actor
16009,4008,3349,actor
16010,4008,7250,actor
16011,4009,1536,director
16012,4009,4227,actor
16013,4009,6892,actor
16014,4009,7743,actor
16015,4010,1685,director
16016,4010,2022,actor
16017,4010,6996,actor
16018,4010,7068,actor
16019,4011,1529,director
16020,4011,3559,actor
16021,4011,5189,actor
16022,4011,5282,actor
16023,4012,844,director
16024,4012,3469,actor
16025,4012,6560,actor
16026,4012,6761,actor
16027,4013,3806,actor
16028,4013,3956,actor
16029,4013,4226,actor
16030,4013,7753,director
16031,4014,1997,actor
16032,4014,2710,actor
16033,4014,6036,director
16034,4014,7288,actor
16035,4015,4924,director
16036,4015,5201,actor
16037,4015,6810,actor
16038,4015,7493,actor
16039,4016,15,actor
16040,4016,2652,actor
16041,4016,5259,director
16042,4016,5610,actor
16043,4017,141,actor
16044,4017,1688,actor
16045,4017,1689,director
16046,4017,2312,actor
16047,4018,1573,actor
16048,4018,5087,director
16049,4018,5597,actor
16050,4018,5839,actor
16051,4019,1970,actor
16052,4019,5251,actor
16053,4019,5545,director
16054,4019,6464,actor
16055,4020,909,actor
16056,4020,1903,director
16057,4020,3614,actor
16058,4020,6747,actor
16059,4021,1697,actor
16060,4021,3364,actor
16061,4021,7147,director
16062,4021,8105,actor
16063,4022,154,actor
16064,4022,3039,actor
16065,4022,6915,actor
16066,4022,7058,director
16067,4023,154,actor
16068,4023,3039,actor
16069,4023,6915,actor
16070,4023,7058,director
16071,4024,4032,director
16072,4024,5358,actor
16073,4024,5990,actor
16074,4024,7012,actor
16075,4025,2441,actor
16076,4025,3201,actor
16077,4025,8156,director
16078,4025,8199,actor
16079,4026,1833,director
16080,4026,5379,actor
16081,4026,7254,actor
16082,4026,7773,actor
16083,4027,1332,actor
16084,4027,4621,actor
16085,4027,6962,director
16086,4027,7043,actor
16087,4028,1610,actor
16088,4028,5678,actor
16089,4028,6059,actor
16090,4028,7020,director
16091,4029,2983,director
16092,4029,3025,actor
16093,4029,3325,actor
16094,4029,6455,actor
16095,4030,5739,actor
16096,4030,6989,actor
16097,4030,7169,director
16098,4030,7445,actor
16099,4031,1548,director
16100,4031,3592,actor
16101,4031,6329,actor
16102,4031,7899,actor
16103,4032,5219,actor
16104,4032,5937,actor
16105,4032,7048,actor
16106,4032,7358,director
16107,4033,4379,actor
16108,4033,4870,actor
16109,4033,6234,actor
16110,4033,7362,director
16111,4034,213,actor
16112,4034,1709,director
16113,4034,4503,actor
16114,4034,4768,actor
16115,4035,1952,actor
16116,4035,4827,actor
16117,4035,5003,actor
16118,4035,6051,director
16119,4036,5709,actor
16120,4036,7231,actor
16121,4036,7231,director
16122,4036,7918,actor
16123,4037,47,actor
16124,4037,4760,actor
16125,4037,7180,director
16126,4037,8224,actor
16127,4038,542,actor
16128,4038,3063,actor
16129,4038,4168,director
16130,4038,7599,actor
16131,4039,395,actor
16132,4039,1439,actor
16133,4039,2373,actor
16134,4039,5119,director
16135,4040,4225,actor
16136,4040,6680,actor
16137,4040,7817,actor
16138,4040,7846,director
16139,4041,1332,actor
16140,4041,4179,director
16141,4041,6748,actor
16142,4041,7138,actor
16143,4042,1332,actor
16144,4042,4179,director
16145,4042,6748,actor
16146,4042,7138,actor
16147,4043,3644,actor
16148,4043,7153,actor
16149,4043,7408,actor
16150,4043,7946,director
16151,4044,240,actor
16152,4044,3228,actor
16153,4044,5484,actor
16154,4044,6487,director
16155,4045,913,actor
16156,4045,1332,actor
16157,4045,2177,director
16158,4045,4617,actor
16159,4046,3501,director
16160,4046,4360,actor
16161,4046,7755,actor
16162,4046,8222,actor
16163,4047,1053,actor
16164,4047,3044,actor
16165,4047,5027,director
16166,4047,6078,actor
16167,4048,1710,actor
16168,4048,3858,actor
16169,4048,4756,actor
16170,4048,5115,director
16171,4049,1366,actor
16172,4049,1423,director
16173,4049,4131,actor
16174,4049,7886,actor
16175,4050,984,actor
16176,4050,1486,actor
16177,4050,2525,actor
16178,4050,8236,director
16179,4051,14,actor
16180,4051,3088,actor
16181,4051,4683,director
16182,4051,7136,actor
16183,4052,1053,actor
16184,4052,3469,actor
16185,4052,7358,director
16186,4052,7605,actor
16187,4053,261,actor
16188,4053,1908,actor
16189,4053,3225,actor
16190,4053,5910,director
16191,4054,397,director
16192,4054,1011,actor
16193,4054,5983,actor
16194,4054,7207,actor
16195,4055,321,actor
16196,4055,2181,director
16197,4055,8307,actor
16198,4055,8344,actor
16199,4056,4346,actor
16200,4056,4520,actor
16201,4056,6189,director
16202,4056,6244,actor
16203,4057,485,director
16204,4057,4212,actor
16205,4057,5735,actor
16206,4057,7923,actor
16207,4058,29,actor
16208,4058,95,actor
16209,4058,3357,actor
16210,4058,6313,director
16211,4059,521,actor
16212,4059,2705,director
16213,4059,3614,actor
16214,4059,4154,actor
16215,4060,190,actor
16216,4060,2961,actor
16217,4060,7742,actor
16218,4060,7759,director
16219,4061,559,director
16220,4061,1326,actor
16221,4061,3325,actor
16222,4061,6746,actor
16223,4062,2791,actor
16224,4062,3207,director
16225,4062,5818,actor
16226,4062,6010,actor
16227,4063,1363,actor
16228,4063,1478,actor
16229,4063,2529,director
16230,4063,5079,actor
16231,4064,1987,actor
16232,4064,5490,actor
16233,4064,6838,director
16234,4064,7335,actor
16235,4065,843,actor
16236,4065,3500,actor
16237,4065,6702,actor
16238,4065,7157,director
16239,4066,1718,actor
16240,4066,6693,actor
16241,4066,7003,actor
16242,4066,7003,director
16243,4067,1036,actor
16244,4067,3579,actor
16245,4067,5685,actor
16246,4067,6237,director
16247,4068,1541,actor
16248,4068,3605,actor
16249,4068,6016,actor
16250,4068,6306,director
16251,4069,1273,actor
16252,4069,2677,actor
16253,4069,5325,director
16254,4069,7928,actor
16255,4070,2915,actor
16256,4070,5176,director
16257,4070,5645,actor
16258,4070,7906,actor
16259,4071,2497,actor
16260,4071,4350,actor
16261,4071,4913,actor
16262,4071,7449,director
16263,4072,966,actor
16264,4072,6322,director
16265,4072,6972,actor
16266,4072,7026,actor
16267,4073,445,actor
16268,4073,719,actor
16269,4073,2028,director
16270,4073,6988,actor
16271,4074,4655,actor
16272,4074,5042,actor
16273,4074,5837,actor
16274,4074,6022,director
16275,4075,4655,actor
16276,4075,5042,actor
16277,4075,5837,actor
16278,4075,6022,director
16279,4076,1798,actor
16280,4076,3353,director
16281,4076,4523,actor
16282,4076,6096,actor
16283,4077,1207,director
16284,4077,2273,actor
16285,4077,5330,actor
16286,4077,6801,actor
16287,4078,25,actor
16288,4078,718,director
16289,4078,6589,actor
16290,4078,8196,actor
16291,4079,129,actor
16292,4079,3013,actor
16293,4079,5925,director
16294,4079,6536,actor
16295,4080,853,director
16296,4080,4349,actor
16297,4080,4685,actor
16298,4080,7188,actor
16299,4081,782,director
16300,4081,4621,actor
16301,4081,6780,actor
16302,4081,7670,actor
16303,4082,782,director
16304,4082,4621,actor
16305,4082,6780,actor
16306,4082,7670,actor
16307,4083,1216,actor
16308,4083,2077,actor
16309,4083,4965,actor
16310,4083,5611,director
16311,4084,114,director
16312,4084,5895,actor
16313,4084,6927,actor
16314,4084,8224,actor
16315,4085,114,director
16316,4085,5895,actor
16317,4085,6927,actor
16318,4085,8224,actor
16319,4086,1705,actor
16320,4086,3376,director
16321,4086,3697,actor
16322,4086,6850,actor
16323,4087,909,actor
16324,4087,986,director
16325,4087,3771,actor
16326,4087,6046,actor
16327,4088,1315,actor
16328,4088,6563,actor
16329,4088,6881,actor
16330,4088,7814,director
16331,4089,1266,actor
16332,4089,4195,director
16333,4089,5030,actor
16334,4089,5377,actor
16335,4090,21,actor
16336,4090,5405,director
16337,4090,7886,actor
16338,4090,8183,actor
16339,4091,878,actor
16340,4091,5533,actor
16341,4091,7788,director
16342,4091,8232,actor
16343,4092,174,actor
16344,4092,4207,actor
16345,4092,6072,actor
16346,4092,8294,director
16347,4093,1418,director
16348,4093,3880,actor
16349,4093,5730,actor
16350,4093,7993,actor
16351,4094,869,actor
16352,4094,1500,actor
16353,4094,2245,actor
16354,4094,6768,director
16355,4095,183,actor
16356,4095,1898,actor
16357,4095,3598,actor
16358,4095,6758,director
16359,4096,5081,director
16360,4096,7085,actor
16361,4096,7473,actor
16362,4096,7736,actor
16363,4097,335,director
16364,4097,3203,actor
16365,4097,4275,actor
16366,4097,7671,actor
16367,4098,138,actor
16368,4098,1468,director
16369,4098,7673,actor
16370,4098,8213,actor
16371,4099,1934,director
16372,4099,3832,actor
16373,4099,4281,actor
16374,4099,4713,actor
16375,4100,474,actor
16376,4100,2019,actor
16377,4100,4592,director
16378,4100,7751,actor
16379,4101,124,actor
16380,4101,4334,actor
16381,4101,5249,actor
16382,4101,6122,director
16383,4102,1679,director
16384,4102,1751,actor
16385,4102,3078,actor
16386,4102,6930,actor
16387,4103,2237,actor
16388,4103,4052,director
16389,4103,4827,actor
16390,4103,4845,actor
16391,4104,3228,actor
16392,4104,3832,actor
16393,4104,6671,director
16394,4104,7112,actor
16395,4105,4783,actor
16396,4105,6008,actor
16397,4105,6381,actor
16398,4105,8193,director
16399,4106,2987,actor
16400,4106,3600,actor
16401,4106,4372,director
16402,4106,6111,actor
16403,4107,6440,actor
16404,4107,7140,actor
16405,4107,7511,director
16406,4107,7650,actor
16407,4108,883,actor
16408,4108,6439,actor
16409,4108,6945,actor
16410,4108,7903,director
16411,4109,4936,actor
16412,4109,5467,actor
16413,4109,5779,director
16414,4109,7309,actor
16415,4110,4083,director
16416,4110,4176,actor
16417,4110,4268,actor
16418,4110,7116,actor
16419,4111,641,director
16420,4111,2022,actor
16421,4111,2641,actor
16422,4111,6142,actor
16423,4112,598,actor
16424,4112,1593,director
16425,4112,2646,actor
16426,4112,6037,actor
16427,4113,980,director
16428,4113,1420,actor
16429,4113,2990,actor
16430,4113,5942,actor
16431,4114,1122,director
16432,4114,1155,actor
16433,4114,3763,actor
16434,4114,4404,actor
16435,4115,4720,actor
16436,4115,6422,actor
16437,4115,6573,actor
16438,4115,6573,director
16439,4116,4858,actor
16440,4116,6619,director
16441,4116,7888,actor
16442,4116,7890,actor
16443,4117,1407,actor
16444,4117,6243,director
16445,4117,7126,actor
16446,4117,7819,actor
16447,4118,486,director
16448,4118,719,actor
16449,4118,5818,actor
16450,4118,6823,actor
16451,4119,2855,actor
16452,4119,5749,director
16453,4119,8282,actor
16454,4119,8387,actor
16455,4120,1456,actor
16456,4120,2444,actor
16457,4120,5839,actor
16458,4120,6605,director
16459,4121,1053,actor
16460,4121,1517,actor
16461,4121,3974,director
16462,4121,5409,actor
16463,4122,135,actor
16464,4122,2454,actor
16465,4122,3505,actor
16466,4122,5613,director
16467,4123,1612,actor
16468,4123,6307,actor
16469,4123,6386,director
16470,4123,7023,actor
